REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,TIME,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
-2.0669889316156467,6.954854161135794,53.81248774373639,0.17967,0.0455,0.00059,0.7683538154956101,3.59892765296e-313,8.7556751976e-313,-9.7701361034e-313,,,,6.502178807e-315,2.4305138297191626,-2.558893646831195,-42.093527205092876,0.0,-0.0,0.0,0.0,54.29941322717833,0.0,7284,8136,8262,8298,408,8165,8274
-2.06230200539021,6.953249133922595,53.805610189579255,0.18053,0.04564,0.00059,0.7691946909360736,1.9311358822e-313,8.7757392498e-313,-9.2310518554e-313,,,,1.603176074e-314,2.430326273287623,-2.5582619271816727,-42.08863908586724,2.511809e-317,-7.96294e-317,-8.6305255e-317,0.001,54.29221353889328,0.0,7284,8136,8262,8298,408,8165,8274
-2.0577516694590536,6.951708944791994,53.799096401983576,0.17921,0.0455,0.00059,0.7700352091987392,-1.737100388e-314,8.28079103593e-313,-8.04178748103e-313,,,,2.645824662e-314,2.4301391364215625,-2.557630350390952,-42.08375157488944,3.310049e-317,-1.5710183e-316,-1.6476018e-316,0.002,54.285388207658464,0.0,7284,8136,8262,8298,408,8165,8274
-2.0533765697549953,6.950199144908303,53.792929153452846,0.17913,0.04615,0.00059,0.7708652828947059,-2.67576329443e-313,7.2003945371e-313,-6.146793611e-313,,,,3.7338765994e-314,2.4299524049575143,-2.5569989121337136,-42.0788646398967,2.015791e-317,-2.27418886e-316,-2.29206104e-316,0.003,54.278917181530986,0.0,7284,8136,8262,8298,408,8165,8274
-2.049221478420093,6.948685845194615,53.78709305722485,0.1792,0.04587,0.00059,0.7716739521823405,-5.503976815e-313,5.48509466866e-313,-3.5214957767e-313,,,,4.8117866515e-314,2.4297660609430833,-2.556367611188615,-42.07397825010761,-1.699527e-317,-2.85037617e-316,-2.7312042e-316,0.004,54.272782526690044,0.0,7284,8136,8262,8298,408,8165,8274
-2.045335547435572,6.947136072586748,53.78156976015974,0.17921,0.04613,0.00059,0.7724496408518878,-8.5542641062e-313,3.11340319944e-313,-1.7974391473e-314,,,,5.8138562174e-314,2.4295800821597475,-2.555736449371256,-42.069092376273275,-8.0849174e-317,-3.24092835e-316,-2.8993181e-316,0.005,54.266963642529035,0.0,7284,8136,8262,8298,408,8165,8274
-2.0417701317543675,6.945518521799926,53.776335372865645,0.17931,0.04578,0.00059,0.7731805055915578,-1.16892576051e-312,9.848344153e-315,3.81956795306e-313,,,,6.6661523933e-314,2.429394441823862,-2.5551054314168224,-42.06420699106348,-1.7279723e-316,-3.38681536e-316,-2.73399377e-316,0.006,54.26143472985681,0.0,7284,8136,8262,8298,408,8165,8274
-2.038576349299215,6.943804774426181,53.77136094036224,0.18033,0.04554,0.00059,0.7738548324900762,-1.473998811614e-312,-3.50591986144e-313,8.36726392077e-313,,,,7.289285436e-314,2.429209108497365,-2.554474564773208,-42.05932206954826,-2.9284145e-316,-3.23204623e-316,-2.18045596e-316,0.006,54.25616532391485,0.0,7284,8136,8262,8298,408,8165,8274
-2.035802468431666,6.941970923153455,53.76661571122848,0.17979,0.04599,0.00059,0.7744614425040112,-1.75097579282e-312,-7.6008021945e-313,1.330060750377e-312,,,,7.6020465635e-314,2.4290240462279704,-2.5538438592649926,-42.05443758950957,-4.3932295e-316,-2.72756805e-316,-1.19628006e-316,0.007,54.25112364760109,0.0,7284,8136,8262,8298,408,8165,8274
-2.0334911624872176,6.939999370826276,53.762071855001196,0.1799,0.04548,0.00059,0.7749900895634536,-1.978040327694e-312,-1.203899139166e-312,1.84025551781e-312,,,,7.525857563e-314,2.4288392149327325,-2.553213326601929,-42.049553531390224,-6.08698505e-316,-1.8355094e-316,2.4370855e-317,0.008,54.2462814183359,0.0,7284,8136,8262,8298,408,8165,8274
-2.0316767096628348,6.937880451419503,53.757708720262904,0.17875,0.0457,0.00058,0.7754318474291102,-2.132103841803e-312,-1.662452490043e-312,2.3404076506e-312,,,,6.989926258e-314,2.4286545710334915,-2.552582979732091,-42.04466987783512,-7.9538527e-316,-5.3358447e-317,2.14260663e-316,0.009,54.2416181751928,0.0,7284,8136,8262,8298,408,8165,8274
-2.030382318922282,6.9356135194426844,53.753514989054935,0.17982,0.04584,0.00059,0.7757794769172616,-2.189924470233e-312,-2.11147913934e-312,2.79899973254e-312,,,,5.9369396475e-314,2.4284700683409652,-2.5519528320719114,-42.03978661294123,-9.9169602e-316,1.18057213e-316,4.4769757e-316,0.01,54.23712345737577,0.0,7284,8136,8262,8298,408,8165,8274
-2.0296178325196053,6.933207271030176,53.749487872227554,0.17911,0.04577,0.00059,0.7760277553567313,-2.129451639136e-312,-2.52258452492e-312,3.180870253774e-312,,,,4.3290621857e-314,2.428285659164651,-2.5513228966721533,-42.03490372144629,-1.187886306e-315,3.28540917e-316,7.1930911e-316,0.011,54.23279596458111,0.0,7284,8136,8262,8298,408,8165,8274
-2.0293780178356178,6.930679216093993,53.74562931324632,0.17961,0.04577,0.00059,0.7761737488723254,-1.931360506306e-312,-2.864119390286e-312,3.448587196207e-312,,,,2.15394359e-314,2.4281012956046744,-2.550693185393278,-42.030021188126454,-1.372332365e-315,5.7321028e-316,1.02042555e-315,0.012,54.22863966404241,0.0,7284,8136,8262,8298,408,8165,8274
